"Speaker","Gender","Age","BirthYear","LabovHierarchy","AlveolarStatus","VelarStatus","BilabialStatus","LabiodentalStatus","Voicing","OralStopStatus","Nasality","LateralStatus","Frication","Sonority","PlaceOfArticulation","MannerOfArticulation","Syllables","Context","Vowel","FREQcount","Lg10WF","Lg10WF_c","F1_raw","F2_raw","F1","F2"
"F1950","F","O",1950,3,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","jess","e",1074,3.0314,-0.123578859060403,832.6990113,1827.60785,576.513,1605.551
"F1950","F","O",1950,3,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","gem","e",126,2.1038,-1.0511788590604,750.2739503,1774.812843,535.676,1570.565
"F1937","F","O",1937,3,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bet","e",8763,3.9427,0.787721140939597,717.864448,2162.520355,530.826,1633.327
"F1937","F","O",1937,3,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bed","e",9543,3.9797,0.824721140939597,519.0346945,2356.696353,438.217,1724.666
"F1937","F","O",1937,3,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","pen","e",1261,3.1011,-0.0538788590604025,723.8259111,2182.114404,533.56,1642.675
"F1937","F","O",1937,3,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","says","e",16356,4.2137,1.0587211409396,744.8758547,2045.296155,543.35,1578.31
"F1937","F","O",1937,3,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","sell","e",4705,3.6727,0.517721140939597,609.2255941,1959.837338,480.199,1537.982
"F1937","F","O",1937,3,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","neck","e",3035,3.4823,0.327321140939597,677.8971784,2280.101002,512.216,1688.611
"F1937","F","O",1937,3,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","belly","e",794,2.9004,-0.254578859060403,724.5987463,1976.959936,533.913,1545.994
"F1937","F","O",1937,3,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","stef","e",NA,NA,NA,673.9729413,2426.623103,510.363,1757.783
"F1937","F","O",1937,3,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","beg","e",2600,3.4151,0.260121140939597,673.2274668,2442.274611,510.011,1764.994
"F1937","F","O",1937,3,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","jess","e",1074,3.0314,-0.123578859060403,671.5579119,2479.810476,509.217,1782.621
"F1937","F","O",1937,3,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","gem","e",126,2.1038,-1.0511788590604,519.0921241,2365.958715,438.217,1729.206
"M1995","M","Y",1995,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","mall","o",964,2.9845,-0.170478859060402,623.8282716,1000.221648,526.504,1021.728
"M1995","M","Y",1995,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","loss","o",1485,3.172,0.0170211409395975,682.9760148,1078.696969,566.282,1088.764
"M1995","M","Y",1995,2,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","knob","o",125,2.1004,-1.0545788590604,707.2392507,1158.774382,582.687,1157.402
"M1995","M","Y",1995,2,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","sock","o",458,2.6618,-0.493178859060403,695.9487422,1194.966918,575.013,1188.382
"M1995","M","Y",1995,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","cause","o",15812,4.199,1.0440211409396,757.6995577,1197.074178,616.643,1189.985
"M1995","M","Y",1995,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","nod","o",203,2.3096,-0.845378859060403,677.7798603,1244.08635,562.842,1230.313
"M1995","M","Y",1995,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","gone","o",15135,4.18,1.0250211409396,671.0330568,1220.629005,558.255,1210.282
"M1995","M","Y",1995,2,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","soft","o",1633,3.2133,0.0583211409395972,659.9408915,1143.437071,550.759,1144.315
"M1995","M","Y",1995,2,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","mom","o",21950,4.3415,1.1865211409396,585.0318746,1161.169275,500.309,1159.271
"M1995","M","Y",1995,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","lot","o",29066,4.4634,1.3084211409396,622.6625427,993.3820283,525.71,1015.853
"M1992b","M","Y",1992,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","mall","o",964,2.9845,-0.170478859060402,593.7540186,842.2277312,494.664,979.264
"M1992b","M","Y",1992,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","loss","o",1485,3.172,0.0170211409395975,643.4446993,981.0686538,528.18,1082.888
"M1992b","M","Y",1992,2,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","knob","o",125,2.1004,-1.0545788590604,743.0930277,1013.756719,595.211,1107.459
"M1992b","M","Y",1992,2,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","sock","o",458,2.6618,-0.493178859060403,761.9643534,1059.778507,607.911,1141.911
"M1992b","M","Y",1992,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","cause","o",15812,4.199,1.0440211409396,686.2866723,1005.930057,557.021,1101.583
"M1992b","M","Y",1992,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","nod","o",203,2.3096,-0.845378859060403,672.487214,972.1481819,547.672,1076.211
"M1992b","M","Y",1992,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","gone","o",15135,4.18,1.0250211409396,653.2134525,1022.263345,534.706,1113.869
"M1992b","M","Y",1992,2,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","soft","o",1633,3.2133,0.0583211409395972,661.6542845,987.7232703,540.439,1087.963
"M1992b","M","Y",1992,2,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","mom","o",21950,4.3415,1.1865211409396,685.0330595,971.5608686,556.139,1075.944
"M1992b","M","Y",1992,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","lot","o",29066,4.4634,1.3084211409396,585.0956886,859.2627579,488.843,991.816
"M1992a","M","Y",1992,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","mall","o",964,2.9845,-0.170478859060402,602.7569227,963.1091766,539.557,1052.976
"M1992a","M","Y",1992,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","loss","o",1485,3.172,0.0170211409395975,626.3480561,990.8873174,561.078,1075.677
"M1992a","M","Y",1992,2,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","knob","o",125,2.1004,-1.0545788590604,637.1064621,1143.164301,570.868,1199.866
"M1992a","M","Y",1992,2,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","sock","o",458,2.6618,-0.493178859060403,657.5462967,1146.999673,589.478,1203.071
"M1992a","M","Y",1992,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","cause","o",15812,4.199,1.0440211409396,606.2973655,1137.763061,542.732,1195.326
"M1992a","M","Y",1992,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","nod","o",203,2.3096,-0.845378859060403,659.8278729,1183.362371,591.595,1232.717
"M1992a","M","Y",1992,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","gone","o",15135,4.18,1.0250211409396,627.0902177,1158.564147,561.695,1212.419
"M1992a","M","Y",1992,2,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","soft","o",1633,3.2133,0.0583211409395972,633.4554854,1145.690722,567.516,1202.003
"M1992a","M","Y",1992,2,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","mom","o",21950,4.3415,1.1865211409396,648.1568323,1160.882149,580.923,1214.288
"M1992a","M","Y",1992,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","lot","o",29066,4.4634,1.3084211409396,615.5753632,1064.230419,551.2,1135.502
"M1991","M","Y",1991,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","mall","o",964,2.9845,-0.170478859060402,622.3501393,838.6594354,512.127,999.561
"M1991","M","Y",1991,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","loss","o",1485,3.172,0.0170211409395975,633.5213625,1025.118251,518.919,1130.427
"M1991","M","Y",1991,2,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","knob","o",125,2.1004,-1.0545788590604,686.71493,1121.580539,551.552,1197.997
"M1991","M","Y",1991,2,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","sock","o",458,2.6618,-0.493178859060403,679.2947167,1078.731185,546.966,1168.085
"M1991","M","Y",1991,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","cause","o",15812,4.199,1.0440211409396,628.0175011,1023.276184,515.567,1129.092
"M1991","M","Y",1991,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","nod","o",203,2.3096,-0.845378859060403,700.1983552,1082.364358,559.843,1170.488
"M1991","M","Y",1991,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","holly","o",548,2.7396,-0.415378859060403,632.4721811,883.4525552,518.301,1030.809
"M1991","M","Y",1991,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","gone","o",15135,4.18,1.0250211409396,576.7588087,1014.996614,484.168,1123.216
"M1991","M","Y",1991,2,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","soft","o",1633,3.2133,0.0583211409395972,645.7023288,1104.013358,526.416,1185.712
"M1991","M","Y",1991,2,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","mom","o",21950,4.3415,1.1865211409396,709.213969,994.1715333,565.311,1108.527
"M1991","M","Y",1991,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","lot","o",29066,4.4634,1.3084211409396,614.0247468,966.8733154,507.012,1089.565
"M1989","M","Y",1989,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","mall","o",964,2.9845,-0.170478859060402,693.3422752,925.8842971,541.498,1013.983
"M1989","M","Y",1989,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","loss","o",1485,3.172,0.0170211409395975,710.1106559,978.3249305,551.729,1057.783
"M1989","M","Y",1989,2,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","knob","o",125,2.1004,-1.0545788590604,706.2297821,1023.438318,549.347,1095.441
"M1989","M","Y",1989,2,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","sock","o",458,2.6618,-0.493178859060403,728.29725,1132.533438,562.842,1186.513
"M1989","M","Y",1989,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","cause","o",15812,4.199,1.0440211409396,715.5401137,978.347865,555.08,1057.783
"M1989","M","Y",1989,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","nod","o",203,2.3096,-0.845378859060403,736.785428,1168.371619,567.957,1216.425
"M1989","M","Y",1989,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","holly","o",548,2.7396,-0.415378859060403,685.0620883,913.645628,536.47,1003.834
"M1989","M","Y",1989,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","gone","o",15135,4.18,1.0250211409396,768.438798,1075.731483,587.273,1139.241
"M1989","M","Y",1989,2,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","soft","o",1633,3.2133,0.0583211409395972,705.0502021,1019.727225,548.642,1092.236
"M1989","M","Y",1989,2,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","mom","o",21950,4.3415,1.1865211409396,745.5607755,954.4014681,573.337,1037.753
"M1989","M","Y",1989,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","lot","o",29066,4.4634,1.3084211409396,731.5079081,1000.708595,564.782,1076.478
"M1988","M","Y",1988,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","mall","o",964,2.9845,-0.170478859060402,740.7888463,1052.755074,563.371,1070.87
"M1988","M","Y",1988,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","loss","o",1485,3.172,0.0170211409395975,740.4911624,1107.560397,563.283,1106.391
"M1988","M","Y",1988,2,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","knob","o",125,2.1004,-1.0545788590604,832.4879139,1148.635404,615.497,1132.831
"M1988","M","Y",1988,2,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","sock","o",458,2.6618,-0.493178859060403,768.6236222,1203.034015,579.247,1168.085
"M1988","M","Y",1988,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","cause","o",15812,4.199,1.0440211409396,743.4199851,1138.540259,564.87,1126.421
"M1988","M","Y",1988,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","nod","o",203,2.3096,-0.845378859060403,728.7976787,1179.979836,556.58,1153.129
"M1988","M","Y",1988,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","holly","o",548,2.7396,-0.415378859060403,696.119655,1090.558434,538.058,1095.441
"M1988","M","Y",1988,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","gone","o",15135,4.18,1.0250211409396,756.0419367,1075.153322,572.103,1085.559
"M1988","M","Y",1988,2,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","soft","o",1633,3.2133,0.0583211409395972,756.3291139,1182.31511,572.279,1154.731
"M1988","M","Y",1988,2,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","mom","o",21950,4.3415,1.1865211409396,743.4119025,1053.419545,564.87,1071.404
"M1988","M","Y",1988,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","lot","o",29066,4.4634,1.3084211409396,766.2280359,1085.478301,577.836,1092.236
"M1987","M","Y",1987,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","mall","o",964,2.9845,-0.170478859060402,904.0005166,957.044747,640.016,953.09
"M1987","M","Y",1987,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","loss","o",1485,3.172,0.0170211409395975,766.2359171,1077.825312,559.931,1058.585
"M1987","M","Y",1987,2,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","knob","o",125,2.1004,-1.0545788590604,857.2374283,1147.403806,612.851,1119.21
"M1987","M","Y",1987,2,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","sock","o",458,2.6618,-0.493178859060403,764.4596304,1190.361824,558.873,1156.601
"M1987","M","Y",1987,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","cause","o",15812,4.199,1.0440211409396,806.3265336,1133.88604,583.216,1107.459
"M1987","M","Y",1987,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","nod","o",203,2.3096,-0.845378859060403,947.8875044,1061.23591,665.505,1043.895
"M1987","M","Y",1987,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","holly","o",548,2.7396,-0.415378859060403,672.5270416,1052.399518,505.424,1036.417
"M1987","M","Y",1987,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","gone","o",15135,4.18,1.0250211409396,733.2249845,1059.048462,540.704,1042.026
"M1987","M","Y",1987,2,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","soft","o",1633,3.2133,0.0583211409395972,791.7450846,1152.072762,574.749,1123.216
"M1987","M","Y",1987,2,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","mom","o",21950,4.3415,1.1865211409396,814.7820847,1064.541156,588.155,1046.833
"M1987","M","Y",1987,2,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","lot","o",29066,4.4634,1.3084211409396,728.0328886,1119.719413,537.705,1095.174
"M1961","M","O",1961,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","mall","o",964,2.9845,-0.170478859060402,742.9277731,1073.809265,576.16,1068.466
"M1961","M","O",1961,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","loss","o",1485,3.172,0.0170211409395975,694.8908905,1078.999572,546.084,1071.938
"M1961","M","O",1961,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","knob","o",125,2.1004,-1.0545788590604,775.6044347,1278.919217,596.71,1205.475
"M1961","M","O",1961,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","sock","o",458,2.6618,-0.493178859060403,779.742022,1241.097933,599.268,1180.103
"M1961","M","O",1961,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","cause","o",15812,4.199,1.0440211409396,790.1479109,1184.587526,605.795,1142.446
"M1961","M","O",1961,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","nod","o",203,2.3096,-0.845378859060403,779.0489192,1231.550493,598.827,1173.693
"M1961","M","O",1961,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","holly","o",548,2.7396,-0.415378859060403,729.6432885,1156.016496,567.869,1123.216
"M1961","M","O",1961,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","gone","o",15135,4.18,1.0250211409396,723.1648484,1222.745614,563.812,1167.818
"M1961","M","O",1961,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","soft","o",1633,3.2133,0.0583211409395972,768.2624269,1262.331843,592.124,1194.258
"M1961","M","O",1961,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","mom","o",21950,4.3415,1.1865211409396,855.5965036,1327.762151,646.895,1238.058
"M1961","M","O",1961,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","lot","o",29066,4.4634,1.3084211409396,721.0893881,1146.681333,562.489,1117.074
"M1960","M","O",1960,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","mall","o",964,2.9845,-0.170478859060402,810.2580476,1061.143576,577.042,1075.944
"M1960","M","O",1960,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","loss","o",1485,3.172,0.0170211409395975,822.5146754,1143.371026,583.392,1131.763
"M1960","M","O",1960,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","knob","o",125,2.1004,-1.0545788590604,854.2854916,1181.535472,599.885,1157.669
"M1960","M","O",1960,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","sock","o",458,2.6618,-0.493178859060403,792.2188348,1153.979487,567.693,1138.974
"M1960","M","O",1960,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","cause","o",15812,4.199,1.0440211409396,760.1506628,1090.871318,551.111,1096.242
"M1960","M","O",1960,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","nod","o",203,2.3096,-0.845378859060403,882.4067941,1232.524033,614.438,1192.121
"M1960","M","O",1960,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","holly","o",548,2.7396,-0.415378859060403,710.3024991,928.1057934,525.269,985.673
"M1960","M","O",1960,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","gone","o",15135,4.18,1.0250211409396,801.0983923,1147.652769,572.279,1134.7
"M1960","M","O",1960,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","soft","o",1633,3.2133,0.0583211409395972,727.0788278,1096.427828,534.001,1099.981
"M1960","M","O",1960,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","lot","o",29066,4.4634,1.3084211409396,991.5134754,1179.340584,670.974,1156.066
